trial_id,offence_pp_general,offence_pp,pp_sentence_years,trial_month,trial_year,trial_place,pris_ht_pp,def_age_pp,def_literacy,def_religion_pp,marital_status_pp,children_nr,cash_sav_pp,occupation_pp,coloffence_info,offence_ni,death_in_custody_pp,length_of_stay_until_probat,length_of_stay_until_tl,previous_convictions
713247,STEALING,HORSE_STEALING,5.0,9,1849,UNKNOWN,157.48,20.0,2.0,Roman Catholic,S,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
713250,DESTRUCTION,BREAKING,7.0,2,1832,UNKNOWN,170.18,37.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
713251,STEALING,HORSE_STEALING,99.0,8,1838,UNKNOWN,162.56,27.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,True
713252,PROCESSING,RECEIVING_STOLEN_GOODS,14.0,5,1836,UNKNOWN,165.1,20.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,True
713253,UNKNOWN,UNKNOWN,10.0,11,1840,UNKNOWN,157.48,25.0,0.0,Roman Catholic,S,2.0,48.0,FARM LABOURER,False,False,False,3.649315068493151,7.795890410958904,True
713254,ESCAPE,BUSHRANGING,7.0,2,1838,UNKNOWN,160.02,18.0,0.0,Roman Catholic,S,2.0,48.0,FARM LABOURER,False,False,False,3.649315068493151,7.795890410958904,True
713255,FORGERY,FORGERY,99.0,5,1839,UNKNOWN,144.78,14.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,True,True,False,3.649315068493151,7.795890410958904,True
713258,STEALING,BURGLARY,7.0,2,1836,UNKNOWN,175.26,17.0,2.0,Protestant,S,2.0,48.0,BUTCHER,False,False,False,3.649315068493151,7.795890410958904,True
713259,ESCAPE,BUSHRANGING,99.0,3,1840,UNKNOWN,160.02,18.0,2.0,Protestant,S,2.0,48.0,UNKNOWN,True,True,False,3.649315068493151,7.795890410958904,True
713260,STEALING,CATTLE_STEALING,10.0,4,1840,UNKNOWN,165.1,21.0,1.0,Roman Catholic,S,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
713261,ROBBERY,ROBBERY,99.0,5,1837,UNKNOWN,180.34,22.0,3.0,Protestant,S,2.0,48.0,DOMESTIC,True,True,False,3.649315068493151,7.795890410958904,True
713263,STEALING,SHEEP_STEALING,10.0,5,1840,UNKNOWN,162.56,21.0,0.0,Protestant,S,2.0,48.0,UNKNOWN,True,True,False,3.649315068493151,7.795890410958904,True
713265,STEALING,STEALING,99.0,1,1839,UNKNOWN,162.56,33.0,3.0,Protestant,M,4.0,48.0,BAKER,False,True,False,3.649315068493151,7.795890410958904,True
713266,ASSAULT,ASSAULT,15.0,2,1841,UNKNOWN,165.1,21.0,0.0,Protestant,S,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
713267,STEALING,BURGLARY,99.0,5,1830,UNKNOWN,160.02,18.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,LABOURER,False,False,False,3.649315068493151,7.795890410958904,True
713269,STEALING,BURGLARY,7.0,9,1831,UNKNOWN,162.56,23.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,True
713270,STEALING,STEALING,99.0,7,1845,UNKNOWN,162.56,17.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,True
713272,STEALING,BURGLARY,14.0,2,1833,UNKNOWN,162.56,21.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,True
713274,PROCESSING,RECEIVING_STOLEN_GOODS,7.0,1,1841,UNKNOWN,175.26,25.0,0.0,Protestant,M,2.0,48.0,TAILOR,False,False,False,3.649315068493151,7.795890410958904,True
713275,STEALING,BURGLARY,15.0,8,1841,UNKNOWN,142.24,15.0,0.0,Protestant,S,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
713277,UNKNOWN,UNKNOWN,99.0,2,1836,UNKNOWN,165.1,23.0,3.0,Protestant,S,2.0,48.0,CLERK,False,False,False,3.649315068493151,7.795890410958904,True
713278,STEALING,STEALING,7.0,10,1836,UNKNOWN,157.48,23.0,2.0,Protestant,M,2.0,48.0,BUTCHER,False,False,False,3.649315068493151,7.795890410958904,True
713279,ROBBERY,ROBBERY,10.0,5,1841,UNKNOWN,182.88,26.0,1.0,Protestant,S,2.0,48.0,FARM LABOURER,True,False,False,3.649315068493151,7.795890410958904,True
713280,ROBBERY,HIGHWAY_ROBBERY,99.0,11,1839,UNKNOWN,177.8,25.0,0.0,Protestant,S,2.0,48.0,LABOURER,True,True,False,3.649315068493151,7.795890410958904,True
713281,ROBBERY,ROBBERY,6.0,2,1849,UNKNOWN,172.72,22.0,3.0,Protestant,S,2.0,48.0,STONEMASON,False,False,False,3.649315068493151,7.795890410958904,True
713282,STEALING,HORSE_STEALING,10.0,10,1840,UNKNOWN,165.1,23.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,True
713283,STEALING,STEALING,15.0,11,1845,UNKNOWN,160.02,19.0,3.0,Roman Catholic,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,True
713285,UNKNOWN,UNKNOWN,99.0,6,1836,UNKNOWN,137.16,13.0,0.0,Roman Catholic,S,2.0,48.0,ERRAND,False,False,False,3.649315068493151,7.795890410958904,True
713287,ASSAULT,SHOOTING,99.0,3,1834,UNKNOWN,154.94,15.0,3.0,Roman Catholic,S,2.0,48.0,DOMESTIC,True,True,False,3.649315068493151,7.795890410958904,True
713288,ROBBERY,HIGHWAY_ROBBERY,99.0,9,1825,UNKNOWN,160.02,19.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,True
713294,STEALING,STEALING,10.0,11,1839,UNKNOWN,167.64,20.0,3.0,Roman Catholic,S,2.0,48.0,FARM LABOURER,False,False,False,3.649315068493151,7.795890410958904,True
713297,STEALING,STEALING,7.0,7,1839,UNKNOWN,132.08,16.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,True
713298,STEALING,STEALING,99.0,5,1839,UNKNOWN,154.94,18.0,3.0,Roman Catholic,S,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
713299,STEALING,STEALING,99.0,1,1836,UNKNOWN,167.64,18.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,True,True,False,3.649315068493151,7.795890410958904,True
713303,UNKNOWN,UNKNOWN,99.0,8,1838,UNKNOWN,137.16,14.0,0.0,Protestant,S,2.0,48.0,ERRAND,False,False,False,3.649315068493151,7.795890410958904,True
713304,FINANCE,COINING,7.0,10,1833,UNKNOWN,172.72,29.0,3.0,Protestant,M,1.0,48.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,True
713305,ASSAULT,MURDER,99.0,11,1839,UNKNOWN,160.02,23.0,3.0,Protestant,S,2.0,48.0,SEAMAN,True,False,False,3.649315068493151,7.795890410958904,True
713307,UNKNOWN,UNKNOWN,99.0,2,1839,UNKNOWN,167.64,26.0,3.0,Protestant,M,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
713308,UNKNOWN,UNKNOWN,14.0,4,1842,UNKNOWN,154.94,18.0,3.0,Protestant,S,2.0,48.0,SEAMAN,True,True,True,3.649315068493151,7.795890410958904,True
713312,UNKNOWN,UNKNOWN,99.0,2,1838,UNKNOWN,157.48,17.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,True
713313,ASSAULT,ASSAULT,14.0,2,1836,UNKNOWN,152.4,22.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,True
713316,UNKNOWN,UNKNOWN,7.0,3,1826,UNKNOWN,170.18,24.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,SHEPHERD,False,True,False,3.649315068493151,7.795890410958904,True
713324,STEALING,STEALING,99.0,5,1836,UNKNOWN,165.1,20.0,0.0,Roman Catholic,S,2.0,48.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,True
713330,UNKNOWN,UNKNOWN,3.0,10,1829,UNKNOWN,162.56,25.0,2.0,Protestant,S,2.0,48.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,True
713331,ROBBERY,HIGHWAY_ROBBERY,14.0,2,1836,UNKNOWN,165.1,17.0,3.0,Roman Catholic,S,2.0,48.0,ERRAND,False,False,False,3.649315068493151,7.795890410958904,True
713332,PROCESSING,RECEIVING_STOLEN_GOODS,10.0,11,1839,UNKNOWN,167.64,49.0,0.0,Roman Catholic,M,8.0,48.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,True
713333,STEALING,STEALING,99.0,8,1837,UNKNOWN,172.72,28.0,0.0,Roman Catholic,M,3.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
713335,STEALING,CATTLE_STEALING,10.0,10,1840,UNKNOWN,170.18,27.0,3.0,Protestant,M,2.0,48.0,SEAMAN,True,False,False,3.649315068493151,7.795890410958904,True
713336,UNKNOWN,UNKNOWN,15.0,7,1840,UNKNOWN,162.56,22.0,0.0,Protestant,S,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
713337,FINANCE,COINING,7.0,4,1847,UNKNOWN,167.64,43.0,0.0,Protestant,M,2.0,48.0,UNKNOWN,True,True,False,3.649315068493151,7.795890410958904,True
713339,STEALING,BURGLARY,14.0,2,1837,UNKNOWN,162.56,15.0,2.0,Protestant,S,2.0,48.0,CARPENTER,False,False,False,3.649315068493151,7.795890410958904,True
713340,STEALING,BURGLARY,15.0,9,1845,UNKNOWN,170.18,26.0,3.0,Roman Catholic,S,2.0,48.0,FARM LABOURER,False,False,True,3.649315068493151,7.795890410958904,True
713342,ESCAPE,BUSHRANGING,99.0,5,1837,UNKNOWN,172.72,19.0,2.0,Roman Catholic,S,2.0,48.0,LABOURER,False,True,False,3.649315068493151,7.795890410958904,True
713343,PROCESSING,POSSESSING,99.0,3,1841,UNKNOWN,147.32,15.0,3.0,Roman Catholic,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,True
713344,STEALING,CATTLE_STEALING,99.0,5,1836,UNKNOWN,177.8,25.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,DOMESTIC,False,False,False,3.649315068493151,7.795890410958904,True
713345,ASSAULT,WOUNDING,10.0,2,1840,UNKNOWN,170.18,26.0,3.0,Roman Catholic,S,2.0,48.0,LABOURER,True,True,True,3.649315068493151,7.795890410958904,True
713346,ASSAULT,KILLING,10.0,12,1840,UNKNOWN,167.64,24.0,3.0,Protestant,S,2.0,48.0,LABOURER,False,True,False,3.649315068493151,7.795890410958904,True
713347,STEALING,HORSE_STEALING,99.0,3,1826,UNKNOWN,167.64,22.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,STABLE,False,False,False,3.649315068493151,7.795890410958904,True
713348,ROBBERY,HIGHWAY_ROBBERY,99.0,8,1834,UNKNOWN,154.94,23.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,True
713351,STEALING,CATTLE_STEALING,99.0,2,1834,UNKNOWN,160.02,16.0,0.0,Roman Catholic,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,True
713352,PROCESSING,RECEIVING_STOLEN_GOODS,7.0,9,1829,UNKNOWN,162.56,22.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,UNKNOWN,False,False,True,3.649315068493151,7.795890410958904,True
713353,ROBBERY,HIGHWAY_ROBBERY,14.0,6,1833,UNKNOWN,139.7,13.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,ERRAND,False,False,False,3.649315068493151,7.795890410958904,True
713354,ASSAULT,KILLING,99.0,11,1837,UNKNOWN,160.02,19.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,LABOURER,False,True,False,3.649315068493151,7.795890410958904,True
713357,STEALING,STEALING,7.0,5,1834,UNKNOWN,165.1,32.0,2.0,Protestant,M,1.0,48.0,SHOEMAKER,False,False,False,3.649315068493151,7.795890410958904,True
713359,UNKNOWN,UNKNOWN,99.0,5,1838,UNKNOWN,172.72,21.0,0.0,Protestant,S,2.0,48.0,FARM LABOURER,False,False,False,3.649315068493151,7.795890410958904,True
713362,STEALING,BURGLARY,99.0,11,1835,UNKNOWN,177.8,29.0,2.0,Protestant,M,2.0,48.0,UNKNOWN,False,False,True,3.649315068493151,7.795890410958904,True
713363,STEALING,STEALING,99.0,11,1832,UNKNOWN,175.26,23.0,3.0,Roman Catholic,S,2.0,48.0,LABOURER,False,True,False,3.649315068493151,7.795890410958904,True
713364,STEALING,BURGLARY,14.0,5,1834,UNKNOWN,167.64,16.0,2.0,Protestant,S,2.0,48.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,True
713367,STEALING,CATTLE_STEALING,99.0,10,1825,UNKNOWN,167.64,27.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,FARM LABOURER,False,True,False,3.649315068493151,7.795890410958904,True
713369,FORGERY,PERJURY,7.0,11,1837,UNKNOWN,177.8,19.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,ERRAND,False,False,False,3.649315068493151,7.795890410958904,True
713370,STEALING,CATTLE_STEALING,99.0,9,1838,UNKNOWN,165.1,31.0,2.0,Protestant,M,2.0,48.0,UNKNOWN,True,True,False,3.649315068493151,7.795890410958904,True
713372,STEALING,STEALING,7.0,2,1841,UNKNOWN,170.18,21.0,0.0,Roman Catholic,M,2.0,48.0,FARM LABOURER,True,True,False,3.649315068493151,7.795890410958904,True
713373,STEALING,SHEEP_STEALING,7.0,2,1839,UNKNOWN,167.64,18.0,3.0,Protestant,S,2.0,48.0,BUTCHER,False,True,False,3.649315068493151,7.795890410958904,True
713374,UNKNOWN,UNKNOWN,99.0,1,1840,UNKNOWN,170.18,18.0,0.0,Protestant,S,2.0,48.0,UNKNOWN,True,True,False,3.649315068493151,7.795890410958904,True
713376,ESCAPE,BUSHRANGING,15.0,2,1839,UNKNOWN,167.64,19.0,2.0,Protestant,S,2.0,48.0,BOATMAN,True,True,False,3.649315068493151,7.795890410958904,True
713378,PROCESSING,POSSESSING,99.0,8,1840,UNKNOWN,160.02,19.0,2.0,Protestant,S,2.0,48.0,FARM LABOURER,False,True,False,3.649315068493151,7.795890410958904,True
713379,STEALING,BURGLARY,99.0,9,1828,UNKNOWN,170.18,25.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,LABOURER,False,False,False,3.649315068493151,7.795890410958904,True
713386,STEALING,BURGLARY,99.0,11,1825,UNKNOWN,160.02,23.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,UNKNOWN,False,False,True,3.649315068493151,7.795890410958904,True
713387,PROCESSING,POSSESSING,99.0,8,1840,UNKNOWN,142.24,14.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,True,True,False,3.649315068493151,7.795890410958904,True
713388,STEALING,STEALING,99.0,8,1831,UNKNOWN,160.02,20.0,2.0,Protestant,S,2.0,48.0,SEAMAN,True,True,False,3.649315068493151,7.795890410958904,True
713389,ESCAPE,BUSHRANGING,15.0,2,1840,UNKNOWN,162.56,22.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,True,True,False,3.649315068493151,7.795890410958904,True
713391,FORGERY,FORGERY,7.0,11,1837,UNKNOWN,165.1,29.0,3.0,Protestant,S,2.0,48.0,SOLDIER,True,False,False,3.649315068493151,7.795890410958904,True
713394,ROBBERY,ROBBERY,15.0,4,1841,UNKNOWN,160.02,22.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
713395,STEALING,STEALING,7.0,2,1841,UNKNOWN,165.1,19.0,3.0,Protestant,S,2.0,48.0,SHOEMAKER,True,True,False,3.649315068493151,7.795890410958904,True
713396,ROBBERY,ROBBERY,99.0,9,1845,UNKNOWN,165.1,16.0,3.0,Protestant,S,2.0,48.0,ERRAND,True,True,True,3.649315068493151,7.795890410958904,True
713398,SEXUAL,RAPE,99.0,8,1833,UNKNOWN,167.64,18.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
713399,STEALING,STEALING,14.0,2,1830,UNKNOWN,167.64,21.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,SHOEMAKER,False,False,False,3.649315068493151,7.795890410958904,True
713401,ROBBERY,HIGHWAY_ROBBERY,99.0,5,1838,UNKNOWN,142.24,15.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,True
713403,ASSAULT,KILLING,99.0,5,1838,UNKNOWN,162.56,23.0,2.0,Protestant,S,2.0,48.0,UNKNOWN,True,True,False,3.649315068493151,7.795890410958904,True
713404,UNKNOWN,UNKNOWN,99.0,5,1838,UNKNOWN,162.56,23.0,2.0,Protestant,S,2.0,48.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,True
713406,UNKNOWN,UNKNOWN,99.0,5,1837,UNKNOWN,132.08,14.0,2.0,Protestant,S,2.0,48.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,True
713407,FORGERY,PERJURY,7.0,1,1840,UNKNOWN,170.18,18.0,3.0,Roman Catholic,S,2.0,48.0,LABOURER,True,False,False,3.649315068493151,7.795890410958904,True
713409,STEALING,STEALING,7.0,11,1831,UNKNOWN,160.02,18.0,3.0,Roman Catholic,S,2.0,48.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,True
713411,STEALING,STEALING,15.0,11,1839,UNKNOWN,165.1,44.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,True,True,False,3.649315068493151,7.795890410958904,True
713413,ROBBERY,ROBBERY,10.0,5,1834,UNKNOWN,165.1,21.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,ERRAND,False,False,False,3.649315068493151,7.795890410958904,True
713415,STEALING,STEALING,3.0,12,1830,UNKNOWN,162.56,26.0,3.0,Roman Catholic,S,2.0,48.0,FARM LABOURER,False,False,False,3.649315068493151,7.795890410958904,True
713417,STEALING,BURGLARY,7.0,2,1833,UNKNOWN,165.1,35.0,2.0,Protestant,M,1.0,48.0,DOMESTIC,False,False,False,3.649315068493151,7.795890410958904,True
713418,ESCAPE,BUSHRANGING,15.0,5,1839,UNKNOWN,137.16,13.0,0.0,Protestant,S,2.0,48.0,ERRAND,True,True,False,3.649315068493151,7.795890410958904,True
713420,STEALING,BURGLARY,15.0,2,1841,UNKNOWN,165.1,29.0,2.0,Protestant,S,2.0,48.0,COLLIER,True,False,False,3.649315068493151,7.795890410958904,True
713421,STEALING,STEALING,7.0,4,1840,UNKNOWN,160.02,21.0,2.0,Protestant,M,1.0,48.0,UNKNOWN,False,True,True,3.649315068493151,7.795890410958904,True
713422,ROBBERY,HIGHWAY_ROBBERY,14.0,8,1834,UNKNOWN,165.1,21.0,2.0,Protestant,S,2.0,48.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,True
713423,UNKNOWN,UNKNOWN,99.0,2,1834,UNKNOWN,152.4,27.0,0.0,Roman Catholic,S,2.0,48.0,FARM LABOURER,False,False,True,3.649315068493151,7.795890410958904,True
713424,ASSAULT,KILLING,99.0,8,1838,UNKNOWN,152.4,21.0,0.0,Protestant,S,2.0,48.0,UNKNOWN,True,True,False,3.649315068493151,7.795890410958904,True
713425,UNKNOWN,UNKNOWN,99.0,1,1840,UNKNOWN,154.94,18.0,3.0,Protestant,S,2.0,48.0,FARM LABOURER,True,True,False,3.649315068493151,7.795890410958904,True
713426,ASSAULT,ASSAULT,99.0,1,1846,UNKNOWN,139.7,14.0,0.0,Roman Catholic,S,2.0,48.0,ERRAND,False,True,False,3.649315068493151,7.795890410958904,True
713427,ESCAPE,BUSHRANGING,99.0,2,1839,UNKNOWN,170.18,28.0,3.0,Roman Catholic,S,2.0,48.0,LABOURER,False,True,False,3.649315068493151,7.795890410958904,True
713430,PROCESSING,RECEIVING_STOLEN_GOODS,7.0,2,1830,UNKNOWN,160.02,18.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,STABLE,False,False,False,3.649315068493151,7.795890410958904,True
713432,UNKNOWN,UNKNOWN,99.0,1,1837,UNKNOWN,165.1,26.0,0.0,Roman Catholic,S,2.0,48.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,True
713435,FINANCE,COINING,99.0,1,1846,UNKNOWN,160.02,21.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,True
713438,UNKNOWN,UNKNOWN,99.0,1,1840,UNKNOWN,152.4,18.0,2.0,Roman Catholic,S,2.0,48.0,UNKNOWN,True,True,False,3.649315068493151,7.795890410958904,True
713439,STEALING,STEALING,14.0,2,1832,UNKNOWN,167.64,28.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,UNKNOWN,False,False,True,3.649315068493151,7.795890410958904,True
713440,ASSAULT,ASSAULT,99.0,2,1845,UNKNOWN,149.86,15.0,3.0,Roman Catholic,S,2.0,48.0,FARM LABOURER,True,True,False,3.649315068493151,7.795890410958904,True
713442,STEALING,CATTLE_STEALING,99.0,8,1827,UNKNOWN,165.1,30.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,True
713443,STEALING,STEALING,7.0,2,1841,UNKNOWN,160.02,26.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,SHOEMAKER,False,False,False,3.649315068493151,7.795890410958904,True
713444,STEALING,CATTLE_STEALING,10.0,11,1839,UNKNOWN,172.72,20.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,WEAVER,False,False,False,3.649315068493151,7.795890410958904,True
713445,PROCESSING,RECEIVING_STOLEN_GOODS,7.0,8,1840,UNKNOWN,165.1,22.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,True
713446,ROBBERY,HIGHWAY_ROBBERY,99.0,9,1829,UNKNOWN,154.94,17.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,TAILOR,False,True,True,3.649315068493151,7.795890410958904,True
713447,STEALING,STEALING,15.0,11,1845,UNKNOWN,172.72,38.0,3.0,Roman Catholic,S,2.0,48.0,LABOURER,True,True,False,3.649315068493151,7.795890410958904,True
713452,STEALING,STEALING,7.0,6,1844,UNKNOWN,167.64,19.0,3.0,Roman Catholic,S,2.0,48.0,STABLE,False,True,False,3.649315068493151,7.795890410958904,True
713453,PROCESSING,OBTAINING,7.0,12,1839,UNKNOWN,167.64,35.0,3.0,Protestant,S,2.0,48.0,CLERK,True,False,False,3.649315068493151,7.795890410958904,True
713454,STEALING,STEALING,99.0,11,1833,UNKNOWN,152.4,20.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,True
713456,SEXUAL,RAPE,99.0,4,1846,UNKNOWN,139.7,28.0,0.0,Protestant,M,2.0,48.0,UNKNOWN,True,False,True,3.649315068493151,7.795890410958904,True
713458,STEALING,CATTLE_STEALING,99.0,8,1834,UNKNOWN,165.1,31.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,FARM LABOURER,False,True,False,3.649315068493151,7.795890410958904,True
713459,STEALING,SHEEP_STEALING,10.0,12,1840,UNKNOWN,147.32,15.0,2.0,Protestant,S,2.0,48.0,UNKNOWN,True,True,False,3.649315068493151,7.795890410958904,True
713460,ASSAULT,KILLING,19.0,11,1839,UNKNOWN,152.4,21.0,3.0,Roman Catholic,S,2.0,48.0,UNKNOWN,True,True,False,3.649315068493151,7.795890410958904,True
713461,UNKNOWN,UNKNOWN,99.0,8,1836,UNKNOWN,170.18,22.0,2.0,Protestant,S,2.0,48.0,LABOURER,False,False,False,3.649315068493151,7.795890410958904,True
713464,ASSAULT,ASSAULT,99.0,9,1846,UNKNOWN,165.1,18.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,True
713466,STEALING,CATTLE_STEALING,15.0,7,1844,UNKNOWN,165.1,20.0,2.0,Protestant,S,2.0,48.0,UNKNOWN,True,True,False,3.649315068493151,7.795890410958904,True
713469,UNKNOWN,UNKNOWN,99.0,8,1838,UNKNOWN,162.56,22.0,1.0,Protestant,S,2.0,48.0,BAKER,False,False,False,3.649315068493151,7.795890410958904,True
713470,STEALING,BURGLARY,10.0,7,1844,UNKNOWN,172.72,21.0,0.0,Roman Catholic,S,2.0,48.0,LABOURER,True,True,False,3.649315068493151,7.795890410958904,True
713472,PROCESSING,OBTAINING,7.0,4,1843,UNKNOWN,162.56,24.0,2.0,Roman Catholic,M,2.0,48.0,FARM LABOURER,True,True,False,3.649315068493151,7.795890410958904,True
713473,ROBBERY,HIGHWAY_ROBBERY,7.0,8,1834,UNKNOWN,165.1,21.0,3.0,Roman Catholic,S,2.0,48.0,LABOURER,False,False,False,3.649315068493151,7.795890410958904,True
713474,UNKNOWN,UNKNOWN,99.0,8,1836,UNKNOWN,139.7,14.0,3.0,Roman Catholic,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,True
713475,ASSAULT,STABBING,99.0,5,1837,UNKNOWN,165.1,27.0,0.0,Roman Catholic,S,2.0,48.0,GROOM,False,False,True,3.649315068493151,7.795890410958904,True
713476,STEALING,CATTLE_STEALING,10.0,1,1840,UNKNOWN,160.02,20.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,GROOM,False,True,False,3.649315068493151,7.795890410958904,True
713477,ESCAPE,BUSHRANGING,99.0,6,1840,UNKNOWN,132.08,30.0,3.0,Church of England,S,2.0,48.0,FARM LABOURER,False,True,False,3.649315068493151,7.795890410958904,True
713479,STEALING,HORSE_STEALING,10.0,6,1847,UNKNOWN,165.1,22.0,2.0,Roman Catholic,S,2.0,48.0,FARM LABOURER,False,True,False,3.649315068493151,7.795890410958904,True
713480,ASSAULT,ASSAULT,99.0,6,1846,UNKNOWN,170.18,21.0,3.0,Protestant,S,2.0,48.0,GROOM,False,True,False,3.649315068493151,7.795890410958904,True
713481,ROBBERY,HIGHWAY_ROBBERY,99.0,8,1837,UNKNOWN,160.02,24.0,2.0,Roman Catholic,S,2.0,48.0,FARM LABOURER,False,False,False,3.649315068493151,7.795890410958904,True
713483,STEALING,BURGLARY,99.0,11,1835,UNKNOWN,154.94,18.0,3.0,Roman Catholic,S,2.0,48.0,ERRAND,False,False,False,3.649315068493151,7.795890410958904,True
713484,UNKNOWN,UNKNOWN,10.0,10,1840,UNKNOWN,154.94,22.0,0.0,Protestant,S,2.0,48.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,True
713485,STEALING,BURGLARY,99.0,5,1837,UNKNOWN,167.64,29.0,3.0,Protestant,W,2.0,48.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,True
713486,STEALING,STEALING,3.0,11,1837,UNKNOWN,154.94,21.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,False,False,False,3.649315068493151,7.795890410958904,True
713489,STEALING,HORSE_STEALING,10.0,10,1843,UNKNOWN,154.94,17.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,False,True,False,3.649315068493151,7.795890410958904,True
